« [La morale kantienne] est fondée sur la valeur intrinsèque des êtres humains, sur leur dignité, qu'ils possèdent en vertu du fait qu'ils sont des êtres rationnels. […] L'éthique déontologique de Kant ne s'étendait pas aux animaux non humains. […] Kant soutient que les animaux n'ont qu'une valeur morale indirecte. L'homme doit s'abstenir de leur faire du mal non pas pour le bien de l'animal, mais parce que cela peut le contrarier ou l'amener à traiter les êtres rationnels de la même manière.<br>Dans son livre de 1993, Tom Regan, qui défend une approche déontologique moderne, a affirmé que l'argument de Kant fondé sur la notion de valeur intrinsèque peut s'appliquer aux animaux. Bien que Regan soit d'accord sur le fait que les animaux ne sont pas rationnels au même titre que les humains, il soutient qu'ils ont tout de même une dignité parce qu'ils sont des "sujets de vie" - avec des préférences, des sentiments et des attentes. Il écrit que « tous les animaux sont des sujets, des sujets qui ont leur propre vie. Derrière ces yeux, il y a une histoire, l'histoire de leur vie dans leur monde tel qu'ils le vivent ».<br>Le point de vue de Regan implique que les animaux, tout comme les humains, doivent voir leur autonomie respectée et ne pas être utilisés comme un moyen d'arriver à une autre fin. Plutôt que d'appeler à une modification du système actuel d'utilisation des animaux, cette perspective fondée sur les droits conduit à l'abolitionnisme : aucun animal ne devrait être la propriété d'un humain. En 2004, Regan écrit que « […] la reconnaissance de leurs droits exige une abolition, et non une réforme. Il ne suffit pas d'être gentil avec les animaux. Il ne suffit pas d'éviter la cruauté. Que nous exploitions les animaux pour la nourriture, les vêtements, le divertissement ou la connaissance scientifique, la reconnaissance des droits des animaux exige des cages vides, pas des cages plus grandes. » »	Elizabeth Watt	« The moral status of animals: comparing deontological and consequentialist views ». URL : <a href="http://www.flockandherd.net.au/other/reader/moral-status-animals.html">lien</a>	Éthique animale	Nature Morale Devoir Homme_et_animal	D'après Tom Regan, la notion de valeur intrinsèque peut s'appliquer aux animaux
« <br>« Peut-être le jour viendra-t-il où le reste du règne animal retrouvera ces droits qui n'auraient jamais pu lui être enlevés autrement que par la tyrannie. Les Français ont déjà réalisé que la peau foncée n'est pas une raison pour abandonner sans recours un être humain aux caprices d'un persécuteur. Peut-être finira-t-on un jour par s'apercevoir que le nombre de jambes, la pilosité de la peau ou l'extrémité de l'os sacrum sont des raisons tout aussi insuffisantes d'abandonner une créature sensible au même sort. Quoi d'autre devrait tracer la ligne de démarcation ? Serait-ce la faculté de raisonner, ou peut-être la faculté du langage ? Mais un cheval parvenu à maturité ou un chien est, par-delà toute comparaison, un animal plus sociable et plus raisonnable qu'un nouveau-né âgé d'un jour, d'une semaine ou même d'un mois. Mais supposons qu'ils soient autrement, à quoi cela nous servirait-il ? La question n'est pas : peuvent-ils raisonner ? Ni : peuvent-ils parler ? Mais bien : peuvent-ils souffrir ? »	Bentham	<i>Introduction aux principes de la morale et de la législation</i>, chap. XVII, section 1	Éthique animale	Nature Morale Devoir Homme_et_animal	La question n'est pas « peuvent-ils raisonner ? », mais « peuvent-ils souffrir ? »
« <br>« Singer est un utilitariste qui distribue la considération morale en fonction du critère de la souffrance : il suffit de souffrir pour être patient moral. De ce point de vue, il est également un _welfariste_, c’est-à-dire que le principe qui est à l’origine de son système est la minimisation de la souffrance, donc la maximisation du bien-être animal : « Pour défendre les conclusions qui sont argumentées dans ce livre [_Animal liberation_] le principe de réduction maximale de la souffrance suffit. » . Autrement dit, Singer n’a pas d’objection de principe au fait d’élever un animal pour le tuer, tant que son bien-être est maximisé, c’est-à-dire s’il est élevé de manière humaine et tué sans douleur – mais il doute que ce soit réalisable et économiquement viable dans nos sociétés. C’est donc par pragmatisme et non par principe qu’il défend le végétarisme. De la même manière, son utilitarisme l’incite à accepter le sacrifice de quelques animaux (humains ou non) si cela permet d’en sauver davantage. Il ne s’oppose donc pas à l’expérimentation animale en soi mais à ses abus seulement, et à l’image de l’animal-chose qu’elle projette. C’est précisément à cet endroit que s’engouffrent les critiques, qui visent généralement soit l’utilitarisme soit le _welfarisme_. »	Jean-Baptiste Jeangène Vilmer	<i>Éthique animale</i>, PUF, 2008, p.76	Éthique animale	Nature Morale Devoir Homme_et_animal	L'utilitarisme de Peter Singer le conduit à une forme de <i>welfarisme</i>
« Que personne ne s'avise de coller son oreille à la chair inerte, au risque d'y entendre le souffle rauque de la bête qui s'affale. La pitié pour l'opaque misère des animaux [destinés à la consommation] s'estompe vite, dès lors que le spectacle de leur souffrance est caché, et leur exploitation justifiée par la force des arguments économiques. Du calvaire de l'animal, le consommateur ne sait rien et ne veut rien savoir : les lieux de mise à mort sont d'ailleurs distincts des lieux de vente […]. En soustrayant à la perception la présence effective de la mort, c'est la possibilité même de l'alimentation carnée qui devient peu à peu impensable, parce qu'inimaginable, hors représentation.<br>La séparation des tâches a contribué à consolider une scission entre l'animal et la viande, épargnant ainsi notre réflexion. […] Par ailleurs, le recours à la tradition, aux arguments nutritifs, tout comme le procédé publicitaire […] qui consiste à mettre en scène l'assentiment de l'animal à devenir une carcasse, et donc à traiter avec humour sa mise à mort, sont autant de biais qui libèrent la consommation carnée de tout souci éthique. Bref, il s'agit de faire de cette trajectoire une évidence et de présenter du même coup toute compassion comme l'émanation d'une sensiblerie incongrue. »	Florence Burgat	« Folie des vaches, folie des hommes : L'oubli de l'animal », <i>Le Monde Diplomatique</i>, mai 1996	Éthique animale	Nature Morale Devoir Homme_et_animal	Nous avons généralement un rapport abstrait aux animaux de production
« <br>« [Les morales de la sensibilité réagissent] directement aux stratégies d’exclusion mises en œuvre dans nos sociétés pour justifier l’exploitation animale et ses abus, tout en modérant la culpabilité des acteurs et des spectateurs, c’est-à-dire en excluant l’animal de notre sympathie et, du même coup, de notre considération morale. Ces stratégies, outre l’anthropocentrisme lui-même qui en infériorisant l’animal permet à l’homme de se distancier de lui émotionnellement, se composent notamment de ce qui peut apparaître comme des « discours-alibis » (les alibis historique, alimentaire, économique, thérapeutique, l’appel à la tradition, etc.) et de trois stratagèmes. Le premier est la négation des torts causés, que Chapouthier appelle le déguisement de la réalité, qui passe d’abord par la dissimulation de la souffrance animale, derrière les portes des laboratoires ou dans les grands baraquements de l’élevage industriel, et ensuite par l’euphémisation, puisque les chasseurs « récoltent », les chercheurs « euthanasient » ce qui n’est jamais que du « matériel biologique » tandis que les abattoirs ne sont que des « unités de transformation d’aliments ». Dans tous les cas, et bien d’autres encore, la souffrance animale est dissimulée ou déguisée sous une terminologie plus propre, abstraite, agricole ou mécanique. Le deuxième stratagème est le découpage des responsabilités, c’est-à-dire la division du travail : « les abatteurs ne sont pas responsables de l’abattage puisque les consommateurs leur réclament de la viande et les consommateurs ne ressentent aucune responsabilité puisque la viande leur arrive dans un petit morceau de plastique d’une façon complètement neutre » (G. Chapouthier, _Les droits de l’animal_, Paris, PUF, 1992, p. 70). Le troisième stratagème, enfin, est la dévalorisation de la sympathie pour les animaux : il consiste tout simplement à présenter la défense des animaux, ce que l’on pourrait appeler d’une manière large le mouvement « animaliste » dans son ensemble, comme une attitude irrationnelle, sentimentale et juvénile, faible, féminine parfois (c’est l’association classique entre insensibilité et virilité, qui fonde en partie la réaction écoféministe) , ridicule toujours. »	Jean-Baptiste Jeangène Vilmer	« Le critère de la souffrance dans l’éthique animale anglo-saxonne » <i>in</i> Jean-Luc Guichet (dir.), <i>Douleur animale, douleur humaine : données scientifiques, perspectives anthropologiques, questions éthiques</i>, Paris, Quae, 2010	Éthique animale	Nature Morale Devoir Homme_et_animal	Les différentes stratégies d'exclusion pour justifier l'exploitation animale
« <br>« [L]’homme, et en général tout être raisonnable, existe comme fin en soi, et non pas simplement comme moyen dont telle ou telle volonté puisse user à son gré ; dans toutes ses actions, aussi bien dans celles qui le concernent lui-même que dans celles qui concernent d'autres êtres raisonnables, il doit toujours être considéré en même temps comme fin. […] [L]es êtres dépourvus de raison [n’ont], qu'une valeur relative, celle de moyens, et voilà pourquoi on les nomme des choses ; au contraire, les êtres raisonnables sont appelés des personnes, parce que leur nature les désigne déjà comme des fins en soi, c'est-à-dire comme quelque chose qui ne peut pas être employé simplement comme moyen, quelque chose qui par suite limite d'autant toute faculté d'agir comme bon nous semble (et qui est un objet de respect). » À en juger d’après la seule raison, l’homme n’a de devoirs qu’envers l’homme (envers lui-même ou envers les autres hommes). […]  [S]es prétendus devoirs envers d’autres êtres ne sont que des devoirs envers lui-même. Ce qui le conduit à cette erreur, c’est qu’il prend ses devoirs relativement à d’autres êtres pour des devoirs envers ces êtres. […]<br>Relativement aux beautés de la nature inanimée, le penchant à la destruction […] est contraire au devoir envers soi-même, car il affaiblit ou éteint dans l’homme un sentiment qui, à la vérité, n’est point moral par lui-même, mais qui suppose une disposition de la sensibilité très-favorable à la moralité, ou qui, tout au moins, nous y prépare : je veux parler du plaisir d’aimer une chose même indépendamment de toute considération d’utilité, et de trouver une satisfaction désintéressée dans les belles cristallisations, ou dans les beautés indéfinissables du règne végétal.<br>Relativement à cette partie de la création qui est animée, mais privée de raison, la violence et la cruauté avec lesquelles on traite les animaux sont très contraires au devoir de l’homme envers lui-même ; car on émousse ainsi en soi la compassion qu’excitent leurs souffrances, et par conséquent on affaiblit et on éteint peu à peu une disposition naturelle, très favorable à la moralité de l’homme, dans ses rapports avec ses semblables. Nous avons le droit de les tuer par des moyens expéditifs (sans les torturer), et de les soumettre à un travail qui n’excède point leurs forces (puisque nous sommes nous-mêmes soumis à cette nécessité) ; mais ces expériences douloureuses que l’on fait sur eux, dans un intérêt purement spéculatif, et alors qu’on pourrait arriver au même but par d’autres moyens, sont choses odieuses. »	Kant	<i>Métaphysique des mœurs</i>, Doctrine de la vertu, Partie I, Livre I, sect.. III, § 16-17	Éthique animale	Nature Morale Devoir Homme_et_animal	La théorie des devoirs indirects
« <br>« Laissant donc tous les livres scientifiques qui ne nous apprennent qu'à voir les hommes tels qu'ils se sont faits, et méditant sur les premières et plus simples opérations de l'âme humaine, j'y crois apercevoir deux principes antérieurs à la raison, dont l'un nous intéresse ardemment à notre bien-être et à la conservation de nous-mêmes, et l'autre nous inspire une répugnance naturelle à voir périr ou souffrir tout être sensible et principalement nos semblables. […] [L]es devoirs envers autrui ne lui sont pas uniquement dictés par les tardives leçons de la sagesse ; et tant [que l'homme] ne résistera point à l'impulsion intérieure de la commisération, il ne fera jamais du mal à un autre homme ni même à aucun être sensible, excepté dans le cas légitime où sa conservation se trouvant intéressée, il est obligé de se donner la préférence à lui-même. Par ce moyen, on termine aussi les anciennes disputes sur [le statut des animaux]. Car il est clair que, dépourvus de lumières et de liberté […] mais, tenant en quelque chose à notre nature par la sensibilité dont ils sont doués, on jugera qu'ils doivent aussi participer au droit naturel, et que l'homme est assujetti envers eux à quelque espèce de devoirs. Il semble, en effet, que si je suis obligé de ne faire aucun mal à mon semblable, c'est moins parce qu'il est un être raisonnable que parce qu'il est un être sensible ; qualité qui, étant commune à la bête et à l'homme, doit au moins donner à l'une le droit de n'être point maltraitée inutilement par l'autre. »	Rousseau	<i>Discours sur l'origine et les fondements de l'inégalité parmi les hommes</i>	Éthique animale	Nature Morale Devoir Homme_et_animal	La pitié doit s'étendre à tous les êtres sensibles
« On pourrait penser que le fait que les animaux ne soient pas humains constitue une différence pertinente pour les considérer différemment, peut-être pour leur accorder moins d’importance. Mais ce faisant, il faudrait expliquer en quoi le caractère <br>Peut-être que les cas marginaux méritent les mêmes droits fondamentaux que les autres humains en raison de leur potentiel. […] Mais encore une fois, les foetus, les embryons, voire même les gamètes non fécondées, possèdent ce même potentiel : ce n’est qu’une question de temps et de probabilités. De plus, certaines personnes ayant une sévère déficience intellectuelle n’ont pas ce potentiel, alors que les personnes âgées séniles ne l’ont plus. Finalement, le problème général est qu’un potentiel ne fonde pas un statut ou un droit: un futur étudiant en médecine n’a pas le droit de pratiquer la médecine, même s’il en a le potentiel; Barack Obama, lorsqu’il avait 5 ans, n’avait pas le droit de proposer des projets de loi au Sénat et de commander l’armée américaine, même s’il avait le potentiel de devenir le président des États-Unis. »	Frédéric Côté-Boudreau	« Pourquoi ? ». URL : <a href="https://coteboudreau.com/veganisme-ethique-animale/pourquoi/">lien</a>	Éthique animale	Nature Morale Devoir Homme_et_animal	L'argument des cas marginaux
« Dans le stoïcisme, le moment de concentration sur le présent est encore plus accentué […] C’est là l’exercice spirituel [que Marc-Aurèle] appelle lui-même : <br><br>Pierre Hadot, _N'oublie pas de vivre_ »	None	None	Le temps est-il un obstacle au bonheur ?	Bonheur_Temps	Le rapport au temps dans le stoïcisme
« <br>« [L]'instant, aussi vite arrivé qu'évanoui, aus­sitôt échappé du néant que rattrapé par lui, revient cependant comme un fantôme troubler la paix d'un instant ultérieur. […] Celui-ci dit alors : « Je me souviens », et il envie l'animal qui oublie immédiatement et voit réellement mourir chaque instant, retombé dans la nuit et le brouillard, à jamais évanoui. L'animal, en effet, vit de manière non historique : il se résout entièrement dans le présent comme un chiffre qui se divise sans laisser de reste singulier, il ne sait simuler, ne cache rien et, apparaissant à chaque seconde tel qu'il est, ne peut donc être que sincère. L'homme, en revanche, s'arc-boute contre la charge toujours plus écrasante du passé, qui le jette à terre ou le couche sur le flanc, qui entrave sa marche comme un obscur et invisible fardeau. […] Toute action exige l'oubli, de même que toute vie organique exige non seulement la lumière, mais aussi l'obscurité. Un homme qui voudrait sentir les choses de façon absolument et exclusivement historique ressemblerait à quelqu'un qu'on aurait contraint à se priver de sommeil ou à un animal qui ne devrait vivre que de ruminer continuellement les mêmes aliments. Il est donc possible de vivre, et même de vivre heureux, presque sans aucune mémoire, comme le montre l'animal ; mais il est absolument impossible de vivre sans oubli. »	Nietzsche	<i>Considérations inactuelles</i>	Le temps est-il un obstacle au bonheur ?	Bonheur_Temps	Il est absolument impossible de vivre sans oubli
« <br>« Notre personnalité, qui se bâtit à chaque instant avec de l’expérience accumulée, change sans cesse. […] Ainsi notre personnalité pousse, grandit, mûrit sans cesse. Chacun de ses moments est du nouveau qui s’ajoute à ce qui était auparavant.  […] C’est un moment original d’une non moins originale histoire. […] Chacun d’eux est une espèce de création. Et de même que le talent du peintre se forme ou se déforme, en tous cas se modifie, sous l’influence même des œuvres qu’il produit, ainsi chacun de nos états, en même temps qu’il sort de nous, modifie notre personne, étant la forme nouvelle que nous venons de nous donner. On a donc raison de dire que ce que nous faisons dépend de ce que nous sommes ; mais il faut ajouter que nous sommes, dans une certaine mesure, ce que nous faisons, et que nous nous créons continuellement nous-mêmes. Cette création de soi par soi est d’autant plus complète, d’ailleurs, qu’on raisonne mieux sur ce qu’on fait. […] [P]our un être conscient, exister consiste à changer, changer à se mûrir, se mûrir à se créer indéfiniment soi-même »	Bergson	<i>L'évolution créatrice</i>	Le temps est-il un obstacle au bonheur ?	Bonheur Temps Recherche_de_soi	Nous nous créons continuellement nous-mêmes
« <br>« Quand je considère la petite durée de ma vie, absorbée dans l’éternité précédent et suivant le petit espace que je remplis et même que je vois, abîmé dans l’infinie immensité des espaces que j’ignore et qui m’ignorent, je m’effraie et m’étonne de me voir ici plutôt que là, car il n’y a point de raison pourquoi ici plutôt que là, pourquoi à présent plutôt que lors. Qui m’y a mis ? Par l’ordre et la conduite de qui ce lieu et ce temps a-t-il été destiné à moi ? »	Pascal	<i>Pensées</i>, fragment Misère n° 17 / 24. URL : <a href="http://www.penseesdepascal.fr/Misere/Misere17-moderne.php">lien</a>	Le temps est-il un obstacle au bonheur ?	Bonheur_Temps	L'effroi nous saisit quand nous pensons au temps
« <br>Non seulement on le peut, mais on le doit. […] [I]l faut saisir le bonheur dans l’instant présent. Il y a urgence « On ne naît qu’une fois », dit une sentence épicurienne, « deux fois cela n’est pas permis. Il est donc nécessaire que nous ne soyons plus pour toute l’éternité, mais toi, qui n’es pas maître du lendemain, tu remets encore à demain la joie. La vie pourtant se consume en vain dans ces délais et chacun de nous meurt sans avoir jamais goûté la paix ». (Epicure, _Sentences vaticanes_, § 14) « Pendant que nous parlons », dit Horace, « le temps jaloux a fui. Cueille donc l’aujourd’hui (_carpe diem_) sans te fier à demain » (Odes, I, 11, 7-8)<br>Ce _carpe diem_ d’Horace n’est pas du tout, comme on se le représente souvent, un conseil de jouisseur, c’est au contraire une invitation à la conversion, c’est-à-dire une prise de conscience de la vanité des désirs superflus et sans limites, une prise de conscience aussi de l’imminence de la mort, de l’unicité de la vie, de l’unicité de l’instant. Dans cette perspective, chaque instant apparaît comme un don merveilleux qui remplit de gratitude celui qui le reçoit : « Persuade-toi », dit encore Horace « que chaque jour nouveau qui se lève sera pour toi le dernier. Alors c’est avec gratitude que tu recevras chaque heure inespérée » (_Épîtres_, 1,4, 13-14). Gratitude, émerveillement, nous avions déjà rencontré ces sentiments chez les épicuriens, à propos de la miraculeuse coïncidence entre les besoins de l’être vivant et les facilités que lui procure la Nature. Le secret de la joie épicurienne, de la sérénité épicurienne, c’est de vivre chaque instant comme s’il était le dernier, mais aussi comme s’il était le premier. On éprouve le même émerveillement reconnaissant en recevant l’instant comme s’il était inespéré ou en l’accueillant comme entièrement nouveau : « Si le monde entier, dit Lucrèce, aujourd’hui, pour la première fois, apparaissait aux mortels, si, brusquement, à l’improviste, il surgissait à leurs regards, que pourrait-on citer de plus merveilleux que cet ensemble et dont l’imagination des hommes eût moins osé concevoir l’existence ? (_De la Nature_, II, 1034-1035). Le secret […] de la sérénité épicurienne, c’est finalement l’expérience du plaisir infini que donne la conscience d’exister, ne fût-ce qu’un instant. […] On voit ici encore le rôle de la pensée de la mort dans l’épicurisme. […] [C]’est cet exercice de prise de conscience de la finitude de la vie qui révèle la valeur infinie du plaisir d’exister dans l’instant. Dans la perspective de la mort, le fait d’exister, ne serait-ce qu’un instant, revêt brusquement une valeur infinie et donne un plaisir d’une intensité infinie. On ne peut dire sans trouble ma vie est terminée, que si l’on a pris conscience du fait que l’on a déjà tout eu, dans cet instant d’existence […]. »	Pierre Hadot	<i>N'oublie pas de vivre</i>	Le temps est-il un obstacle au bonheur ?	Bonheur_Temps	Le rapport au temps dans l'épicurisme
« <br>« [T]out désir suppose privation, et toutes les privations qu’on sent sont pénibles ; c’est donc dans la disproportion de nos désirs et de nos facultés que consiste notre misère. […] C’est l’imagination qui étend pour nous la mesure des possibles […] et qui, par conséquent, excite et nourrit les désirs par l’espoir de les satisfaire. Mais l’objet qui paraissait d’abord sous la main fuit plus vite qu’on ne peut le poursuivre ; quand on croit l’atteindre, il se transforme et se montre au loin devant nous. Ne voyant plus le pays déjà parcouru, nous le comptons pour rien ; celui qui reste à parcourir s’agrandit, s’étend sans cesse. […] Le monde réel a ses bornes, le monde imaginaire est infini […] Quelle manie a un être aussi passager que l’homme de regarder toujours au loin dans un avenir qui vient si rarement, et de négliger le présent dont il est sûr ! […] Nous n’existons plus où nous sommes, nous n’existons qu’où nous ne sommes pas. »	Rousseau	<i>Émile</i>, livre II	Le temps est-il un obstacle au bonheur ?	Bonheur_Temps	L'être humain regarde toujours au loin et néglige le présent
« <br>« C’est dans le temps que se construit l’action qui tend vers son but ; pour aller du projet à la réalisation, elle doit parcourir une étendue temporelle. Cette étendue […] nous est nécessaire pour réussir à atteindre le but, mais nullement pour le viser. Or la réussite est à venir, mais la visée se place dans un présent qui se renouvelle constamment, seul mode du temps qui nous soit donné. […] [L]’impératif catégorique du stoïcisme se formule dans un précepte de Marc-Aurèle […] : « À chaque heure, applique-toi de tout ton soin … à faire ce que tu as sur les bras ». […] [L’]instant est le seul temps dont nous disposions. […] Il s'ensuit qu'il faut accomplir l'action présente comme si c'était la dernière. […] Aussi le sage « se contente-t-il de ces deux choses : d’accomplir, quant à lui, l’action présente selon la justice et de chérir le lot qui lui est attribué présentement ; il laisse là toutes les préoccupations et les soucis. ». […] Les devoirs issus des situations s'imposent à nous comme tel rôle à l'acteur. L'acteur n'est responsable ni du personnage qui lui a été confié, ni du temps dont il dispose pour jouer. Tout ce qu'on lui demande, et tout ce qui dépend pleinement de lui, c'est de jouer le mieux possible, à chaque instant, et aussi longtemps que le magistrat qui l'a engagé le laisse en scène. »	Victor Goldschmidt	<i>Le système stoïcien et l'idée de temps</i>	Le temps est-il un obstacle au bonheur ?	Bonheur_Temps	Le rapport au temps dans le stoïcisme
« <br>« Le sérieux comprend que si la mort est une nuit, la vie est le jour, que si l'on ne peut travailler la nuit, on peut agir le jour, et comme le mot bref de la mort, l'appel concis, mais stimulant de la vie, c'est : aujourd'hui même. Car la mort envisagée dans le sérieux est une source d'énergie comme nulle autre ; elle rend vigilant comme rien d'autre. La mort incite l'homme charnel à dire : « Mangeons et buvons, car demain, nous mourrons. » Mais c'est là le lâche désir de vivre de la sensualité, ce méprisable ordre de choses où l'on vit pour manger et boire, et où l'on ne mange ni ne boit pour vivre. L'idée de la mort amène peut-être l'esprit plus profond à un sentiment d'impuissance où il succombe sans aucun ressort ; mais à l'homme animé de sérieux, la pensée de la mort donne l'exacte vitesse à observer dans la vie, et elle lui indique le but où diriger sa course. Et nul arc ne saurait être tendu ni communiquer à la flèche sa vitesse comme la pensée de la mort stimule le vivant dont le sérieux tend l'énergie. Alors le sérieux s'empare de l'actuel aujourd'hui même ; il ne dédaigne aucune tâche comme insignifiante; il n'écarte aucun moment comme trop court. »	Kierkegaard,_ Trois Discours sur des circonstances supposées	Kierkegaard,<i> Trois Discours sur des circonstances supposées</i>	Le temps est-il un obstacle au bonheur ?	Bonheur_Temps	La mort est le stimulant de la vie
« <br>« Dans l'expérience amère de l'irréversible se concentre pour nous l'objectivité […] d'un temps désobéissant, pour ne pas dire indomptable, et qui échappe à notre contrôle. On ne peut s'y soustraire. […] Le mouvement irréversible où nous sommes entraînés est un mouvement d'autant plus irrésistible qu'il […] a l'air lui-même inconsistant et quasi inexistant. L'objectivité du temps est sans commune mesure avec la résistance d'une matière palpable et tangible et massive qu'on peut façonner par l'effort et le travail, et sur laquelle nos outils ont des prises […]. [P]ar rapport au temps tout-puissant, la volonté elle-même apparaît impuissante […]. »	Vladimir Jankélévitch	<i>L'irréversible et la nostalgie</i>	Le temps est-il un obstacle au bonheur ?	Bonheur_Temps	Nous sommes impuissants face au temps
« <br>« Il est devenu courant, pour nous, de dire que notre civilisation a été édifiée aux dépens d’aspirations sexuelles qui sont inhibées par la société, en partie refoulées, en partie aussi mises au service de nouveaux buts. Nous avons aussi reconnu que, malgré toute la fierté que nous donnent nos conquêtes culturelles, il ne nous est pas facile de satisfaire aux exigences de cette civilisation, de nous sentir à l’aise en elle, parce que les restrictions pulsionnelles qui nous sont imposées signifient pour nous une lourde charge psychique. Or, ce que nous avons reconnu pour les pulsions sexuelles vaut, dans une mesure égale et peut-être plus grande, pour les autres, les pulsions d’agression. Ce sont elles surtout qui rendent difficile la coexistence des hommes et qui menacent sa continuation ; une limitation de son agressivité : tel est le premier et peut-être le plus dur sacrifice que la société doit exiger de l’individu. »	Freud	<i>Nouvelles Conférenes d'introduction à la psychanalyse</i>	Philosophie de la culture	Culture Existence_humaine	Deux formes de domestication des pulsions humaines : le refoulement et la sublimation
« <br>« La culture humaine - j'entends par là tout ce en quoi la vie humaine s'est élevée au-dessus de ses conditions animales et ce en quoi elle se différencie de la vie des bêtes […] présente, comme on sait, deux faces à l'observateur. Elle englobe d'une part tout le savoir et tout le savoir-faire que les hommes ont acquis afin de dominer les forces de la nature et de gagner sur elle des biens pour la satisfaction des besoins humains, et d'autre part tous les dispositifs qui sont nécessaires pour régler les relations des hommes entre eux et en particulier la répartition des biens accessibles. »	Freud	<i>L'avenir d'une illusion</i>	Philosophie de la culture	Culture Existence_humaine Nature	La culture comme processus de domestication
« [Les besoins des êtres humains] sont “culturalisés” : investis par [la société] de fonctions culturelles, passant ainsi du registre de faits “bruts”, qui ne renvoie à rien d’autre qu’à des nécessités naturelles, à celui de “valeurs” ; de faits valorisés culturellement, qui peuvent ainsi s’insérer en tant qu’éléments signifiants dans la structure sociale d’un groupe donné. Cette greffe de la culture sur la nature concerne tout le registre d’animalité couvert par les besoins. L’ingestion des aliments, qui ne relève que de la nature, devient ainsi le “repas”, rite culturel qui “intéresse” la société : si elle ne donne pas à manger – souvent même elle en prive les hommes –, elle décide comment, quand, de quelle manière il faut s’y prendre. L’appareillement sexuel devient le “mariage”, autant qu’un moyen de contracter une “alliance” ; les fonctions excrémentielles deviennent “sales” et “intimes” ; le bien-être du corps devient le “confort” ; l’agression physique la “violence” (avec toutes ses modalités possibles : “combat”, “rixe”, “meurtre”, “massacre”, “vendetta”, etc) ; ’extinction des activités biologiques, le “décès”, le “trépas”, et la dépouille, de charogne qu’elle était, devient le “mort”, le “cher disparu”, voire l’ “ancêtre”.<br>C’est Marcel Mauss qui, parlant des “techniques du corps” a été le premier à faire ressortir implicitement la “Grande Œuvre” de la culture : la transmutation par elle des faits et fonctions relevant de la nature en phénomènes culturels. Dans toutes les sociétés humaines, même les attitudes, les gestes et les comportements corporels les plus courants, les plus “spontanés”, cessent de faire partie des données “naturelles” pour se muer en réalités “artificielles” : retranscrites selon les schémas et modèles imposés par la culture afin de pouvoir être socialement réinterprétées. […] »<br><br>Georges-Hubert de Radkowski, _Les jeux du désir. De la technique à l’économie_, PUF, 2002, p.189-190 »	None	None	Philosophie de la culture	Culture Existence_humaine	La culture façonne les comportements humains
« [L]'homme est l'animal qui n’accepte pas simplement le donné naturel, qui le nie. Il change ainsi le monde extérieur naturel, il en tire des outils et des objets fabriqués qui composent un monde nouveau, le monde humain. L'homme parallèlement se nie lui-même, il s'éduque, il refuse par exemple de donner à la satisfaction de ses besoins animaux ce cours libre, auquel l'animal n’apportait pas de réserve »<br><br>Bataille, _L'érotisme_ »	None	None	Philosophie de la culture	Culture Existence_humaine Nature	La culture comme processus de domestication
« <br>« Il y a 70 000 ans, nos ancêtres n'étaient que des animaux parmi d'autres. Ce qu'il faut savoir sur les hommes préhistoriques, c'est qu'ils n'étaient pas importants. Leur impact sur le monde n'était pas plus important que celui des méduses, des lucioles ou des pics verts. Aujourd'hui, en revanche, nous contrôlons la planète. La question est alors : comment en est-on arrivé là ? Comment, de singes sans grande importance vivant tranquillement leur vie dans un coin d'Afrique, s'est-on transformé en maîtres de la Terre ?  En général, nous cherchons les différences entre nous et tous les autres animaux au niveau individuel. Nous voulons croire - je veux croire - qu'il y a quelque chose d'unique en moi, concernant mon corps, mon cerveau, qui me rend bien supérieur à un chien, à un cochon ou à un chimpanzé. Mais en réalité […] [l]a vraie différence entre les hommes et tous les autres animaux ne se trouve pas sur le plan individuel, mais sur le plan collectif. Les hommes contrôlent la planète parce que ce sont les seuls animaux capables de coopérer de façon flexible et en très grand nombre. Certes il existe d'autres animaux - les insectes sociaux comme les abeilles ou les fourmis - capables de coopérer en grand nombre, mais qui ne le font pas de façon flexible. Leur coopération reste très rigide. Une ruche ne peut en fait fonctionner que d'une seule façon. […] D'autres animaux comme les mammifères sociaux - les loups, les éléphants, les dauphins, les chimpanzés - peuvent, eux, coopérer de façon beaucoup plus flexible, mais ils ne le font qu'en petits nombres, parce que la coopération entre les chimpanzés est fondée sur une connaissance intime les uns des autres. […] Le seul animal à pouvoir réunir ces deux aptitudes pour coopérer à la fois de façon flexible et en grand nombre est l'Homo sapiens, nous. […] Tous les grands exploits du genre humain réalisés au cours de l'Histoire, de la construction des pyramides au voyage sur la Lune, ne sont pas le fait d'aptitudes individuelles mais plutôt de cette capacité à coopérer en grand nombre de façon flexible. »	Yuval Noah Harari	« Comment expliquer l'ascension de l'homme ? ». URL : <a href="https://bit.ly/2SKhiCL">lien</a>	Philosophie de la culture	Culture Existence_humaine	Comment expliquer l'ascension des êtres humains ?
